timestamp,personID,personcentroidX,personcentroidY,personcentroidZ,boundingboxtopcenterX,boundingboxtopcenterY,boundingboxtopcenterZ,Xvelocity,Yvelocity,Zvelocity,ROIwidth,ROIheight,confidence,radius
1.382626760166001E12,1,6.959935188293457,5.959424018859863,0.0,6.959935188293457,5.959424018859863,0.0,1.2722197771072388,-1.1366989612579346,0.0,0.0,0.0,1.0,0.8289338556198259
1.382626760166001E12,7,5.187920093536377,7.258823394775391,0.0,5.187920093536377,7.258823394775391,0.0,-1.3103197813034058,1.3687629699707031,0.0,0.0,0.0,1.0,0.7901287239121617
1.3826267601660068E12,1,6.9673614501953125,5.952391147613525,0.0,6.9673614501953125,5.952391147613525,0.0,1.2469959259033203,-1.1579293012619019,0.0,0.0,0.0,1.0,0.8117535570793039
1.3826267601660068E12,7,5.180355072021484,7.267309188842773,0.0,5.180355072021484,7.267309188842773,0.0,-1.1944992542266846,1.469314455986023,0.0,0.0,0.0,1.0,0.7920387325027493
1.3826267601660127E12,1,6.974241256713867,5.944927215576172,0.0,6.974241256713867,5.944927215576172,0.0,1.1108524799346924,-1.2853437662124634,0.0,0.0,0.0,1.0,0.8340918682985494
1.3826267601660127E12,7,5.173185348510742,7.276130676269531,0.0,5.173185348510742,7.276130676269531,0.0,-1.3384042978286743,1.3372716903686523,0.0,0.0,0.0,1.0,0.7298404559284782
1.3826267601660127E12,11,5.89453125,7.945591933093965E-4,0.0,5.89453125,7.945591933093965E-4,0.0,0.5750970244407654,0.12836912274360657,0.0,0.0,0.0,1.0,0.6842983778371758
1.3826267601660186E12,1,6.980582237243652,5.936935901641846,0.0,6.980582237243652,5.936935901641846,0.0,1.0465806722640991,-1.3484587669372559,0.0,0.0,0.0,1.0,0.8181308956094713
1.3826267601660186E12,7,5.165121555328369,7.284115314483643,0.0,5.165121555328369,7.284115314483643,0.0,-1.348459243774414,1.3187566995620728,0.0,0.0,0.0,1.0,0.7088142753437956
1.3826267601660186E12,11,5.897980213165283,0.0016627487493678927,0.0,5.897980213165283,0.0016627487493678927,0.0,0.5800169110298157,0.11476340144872665,0.0,0.0,0.0,1.0,0.6343825874698009
1.3826267601660244E12,1,6.986761569976807,5.928725719451904,0.0,6.986761569976807,5.928725719451904,0.0,0.9624438881874084,-1.424094557762146,0.0,0.0,0.0,1.0,0.8312477165253468
1.3826267601660244E12,7,5.156797885894775,7.291759014129639,0.0,5.156797885894775,7.291759014129639,0.0,-1.3736399412155151,1.2887217998504639,0.0,0.0,0.0,1.0,0.722967764359974
1.3826267601660244E12,11,5.901446342468262,0.0024440528359264135,0.0,5.901446342468262,0.0024440528359264135,0.0,0.5611321926116943,0.18933485448360443,0.0,0.0,0.0,1.0,0.6111173851714431
1.3826267601660303E12,1,6.99240255355835,5.920106410980225,0.0,6.99240255355835,5.920106410980225,0.0,0.8409297466278076,-1.491478681564331,0.0,0.0,0.0,1.0,0.8424693414425457
1.3826267601660303E12,7,5.148858547210693,7.299785137176514,0.0,5.148858547210693,7.299785137176514,0.0,-1.3650065660476685,1.292534589767456,0.0,0.0,0.0,1.0,0.731417284585697
1.3826267601660303E12,11,5.9047465324401855,0.0036926264874637127,0.0,5.9047465324401855,0.0036926264874637127,0.0,0.525215744972229,0.23862199485301971,0.0,0.0,0.0,1.0,0.6173901984450499
1.3826267601660361E12,1,6.997525691986084,5.911191463470459,0.0,6.997525691986084,5.911191463470459,0.0,0.8478850722312927,-1.4908456802368164,0.0,0.0,0.0,1.0,0.8434681873821454
1.3826267601660361E12,7,5.141276836395264,7.308090686798096,0.0,5.141276836395264,7.308090686798096,0.0,-1.3009780645370483,1.3439034223556519,0.0,0.0,0.0,1.0,0.7712448758530174
1.3826267601660361E12,11,5.907782077789307,0.0053021651692688465,0.0,5.907782077789307,0.0053021651692688465,0.0,0.462861031293869,0.33136433362960815,0.0,0.0,0.0,1.0,0.6499482682916359
1.382626760166042E12,1,7.002780437469482,5.902369976043701,0.0,7.002780437469482,5.902369976043701,0.0,0.8569450378417969,-1.4793598651885986,0.0,0.0,0.0,1.0,0.8052394283095363
1.382626760166042E12,7,5.133448123931885,7.316110610961914,0.0,5.133448123931885,7.316110610961914,0.0,-1.2733502388000488,1.3669487237930298,0.0,0.0,0.0,1.0,0.8073472527425862
1.382626760166042E12,11,5.910566329956055,0.007332479115575552,0.0,5.910566329956055,0.007332479115575552,0.0,0.45245039463043213,0.3550522029399872,0.0,0.0,0.0,1.0,0.6745118166734282
1.3826267601660479E12,1,7.008066654205322,5.8935675621032715,0.0,7.008066654205322,5.8935675621032715,0.0,0.6858029961585999,-1.5719443559646606,0.0,0.0,0.0,1.0,0.8186254082019538
1.3826267601660479E12,7,5.1257853507995605,7.324270725250244,0.0,5.1257853507995605,7.324270725250244,0.0,-1.2928146123886108,1.348791241645813,0.0,0.0,0.0,1.0,0.7867533883416896
1.3826267601660479E12,11,5.913221836090088,0.009514930658042431,0.0,5.913221836090088,0.009514930658042431,0.0,0.4689103364944458,0.3216027617454529,0.0,0.0,0.0,1.0,0.7561808140817493
1.3826267601660537E12,1,7.011537551879883,5.883897304534912,0.0,7.011537551879883,5.883897304534912,0.0,0.577553391456604,-1.614814043045044,0.0,0.0,0.0,1.0,0.8146933024893405
1.3826267601660537E12,7,5.117835521697998,7.33212947845459,0.0,5.117835521697998,7.33212947845459,0.0,-1.379525899887085,1.2459702491760254,0.0,0.0,0.0,1.0,0.7530164882562244
1.3826267601660537E12,11,5.915964603424072,0.011540459468960762,0.0,5.915964603424072,0.011540459468960762,0.0,0.4717366397380829,0.3155902624130249,0.0,0.0,0.0,1.0,0.7530552562322668
1.3826267601660596E12,1,7.014444828033447,5.874014854431152,0.0,7.014444828033447,5.874014854431152,0.0,0.6084805727005005,-1.6078917980194092,0.0,0.0,0.0,1.0,0.8208084172266804
1.3826267601660596E12,7,5.109163284301758,7.339211940765381,0.0,5.109163284301758,7.339211940765381,0.0,-1.4991949796676636,1.125880479812622,0.0,0.0,0.0,1.0,0.7604674893999093
1.3826267601660596E12,11,5.918875694274902,0.01329181157052517,0.0,5.918875694274902,0.01329181157052517,0.0,0.4752877950668335,0.29974398016929626,0.0,0.0,0.0,1.0,0.7626083597503076
1.3826267601660596E12,15,4.995822429656982,9.99787425994873,0.0,4.995822429656982,9.99787425994873,0.0,-1.359758734703064,-0.3917403519153595,0.0,0.0,0.0,1.0,0.5340770204652907
1.3826267601660654E12,1,7.0166473388671875,5.8639655113220215,0.0,7.0166473388671875,5.8639655113220215,0.0,0.2656911015510559,-1.7005529403686523,0.0,0.0,0.0,1.0,0.8093994478197516
