timestamp,personID,personcentroidX,personcentroidY,personcentroidZ,boundingboxtopcenterX,boundingboxtopcenterY,boundingboxtopcenterZ,Xvelocity,Yvelocity,Zvelocity,ROIwidth,ROIheight,confidence,radius
1.3826267601660051E12,334,6.943836212158203,6.110656261444092,0.0,6.943836212158203,6.110656261444092,0.0,1.16527259349823,-1.0901720523834229,0.0,0.0,0.0,0.34801994421701876,0.8149671108412817
1.3826267601660051E12,164,6.94152307510376,5.950350761413574,0.0,6.94152307510376,5.950350761413574,0.0,1.2314867973327637,-1.1223838329315186,0.0,0.0,0.0,0.4908832024285398,0.8799499031871343
1.3826267601660051E12,493,7.063380241394043,5.794217109680176,0.0,7.063380241394043,5.794217109680176,0.0,1.3368324041366577,-0.9990771412849426,0.0,0.0,0.0,0.7912176760951345,0.8505426253708882
1.3826267601660051E12,50,6.967873573303223,5.918481349945068,0.0,6.967873573303223,5.918481349945068,0.0,1.2864512205123901,-1.0744271278381348,0.0,0.0,0.0,0.761311037918527,0.9518692985527131
1.3826267601660051E12,349,6.918652057647705,5.978494167327881,0.0,6.918652057647705,5.978494167327881,0.0,1.1929452419281006,-1.1984542608261108,0.0,0.0,0.0,0.4590676460960601,0.8370863174910372
1.3826267601660051E12,375,5.102378845214844,7.302036762237549,0.0,5.102378845214844,7.302036762237549,0.0,-1.3482295274734497,1.3292332887649536,0.0,0.0,0.0,0.7650501226640808,0.831035813180385
1.3826267601660051E12,273,5.1151909828186035,7.101759910583496,0.0,5.1151909828186035,7.101759910583496,0.0,-1.382348895072937,1.4025553464889526,0.0,0.0,0.0,0.2506487948501287,0.6974578089366725
1.3826267601660051E12,450,5.25443696975708,7.470540523529053,0.0,5.25443696975708,7.470540523529053,0.0,-1.1953167915344238,1.377445936203003,0.0,0.0,0.0,0.9000083547799567,0.7058870077053282
1.3826267601660383E12,334,7.111347675323486,6.020426273345947,0.0,7.111347675323486,6.020426273345947,0.0,0.8261832594871521,-1.4689068794250488,0.0,0.0,0.0,0.3845007584206254,1.0167776550425898
1.3826267601660383E12,164,6.924929141998291,5.941551685333252,0.0,6.924929141998291,5.941551685333252,0.0,0.8067712187767029,-1.4536181688308716,0.0,0.0,0.0,0.5447762689579331,0.8438333978250399
1.3826267601660383E12,493,6.9759626388549805,5.937100887298584,0.0,6.9759626388549805,5.937100887298584,0.0,0.8807218670845032,-1.4584133625030518,0.0,0.0,0.0,0.34421307695756787,0.7911140571970323
1.3826267601660383E12,50,7.1280598640441895,5.869943141937256,0.0,7.1280598640441895,5.869943141937256,0.0,0.5483289957046509,-1.4433526992797852,0.0,0.0,0.0,0.559309584376642,0.8524288795887506
1.3826267601660383E12,349,7.129965782165527,5.921988010406494,0.0,7.129965782165527,5.921988010406494,0.0,0.817444384098053,-1.604666829109192,0.0,0.0,0.0,0.1361634921363329,0.8910274058197092
1.3826267601660383E12,375,5.124841213226318,7.203198432922363,0.0,5.124841213226318,7.203198432922363,0.0,-1.3170416355133057,1.4165568351745605,0.0,0.0,0.0,0.5731081621233778,0.9164741293991189
1.3826267601660383E12,273,5.117079734802246,7.291372299194336,0.0,5.117079734802246,7.291372299194336,0.0,-1.3011474609375,1.4521805047988892,0.0,0.0,0.0,0.13528110465667467,0.5804573108320618
1.3826267601660383E12,450,5.108074188232422,7.274742603302002,0.0,5.108074188232422,7.274742603302002,0.0,-1.1184327602386475,1.364746332168579,0.0,0.0,0.0,0.41718971073095085,0.6348045465525449
1.3826267601660383E12,84,5.814609527587891,-0.09164537489414215,0.0,5.814609527587891,-0.09164537489414215,0.0,0.5263820886611938,0.2024509757757187,0.0,0.0,0.0,0.15969655193895838,0.8064691378988693
1.3826267601660383E12,319,5.890193939208984,-0.11135445535182953,0.0,5.890193939208984,-0.11135445535182953,0.0,0.4723151624202728,0.3245634436607361,0.0,0.0,0.0,0.3696546675184285,0.6367407059585172
1.3826267601660383E12,252,5.865339756011963,-0.04357391223311424,0.0,5.865339756011963,-0.04357391223311424,0.0,0.44798749685287476,0.31916922330856323,0.0,0.0,0.0,0.8125919195870402,0.5951326952798621
1.3826267601660715E12,334,6.97769021987915,5.827378273010254,0.0,6.97769021987915,5.827378273010254,0.0,0.02430899068713188,-1.7639027833938599,0.0,0.0,0.0,0.7058920942259745,0.9086307106407914
1.3826267601660715E12,164,6.980704307556152,5.889647006988525,0.0,6.980704307556152,5.889647006988525,0.0,0.044417303055524826,-1.6120306253433228,0.0,0.0,0.0,0.9606408036597014,0.7566463312081122
1.3826267601660715E12,493,7.145247936248779,6.208187103271484,0.0,7.145247936248779,6.208187103271484,0.0,0.2625054121017456,-1.6216565370559692,0.0,0.0,0.0,0.665346643454931,0.7769511731824655
1.3826267601660715E12,50,7.121049404144287,5.766206741333008,0.0,7.121049404144287,5.766206741333008,0.0,0.07965831458568573,-1.4573235511779785,0.0,0.0,0.0,0.4954072333302174,0.6247570041572238
1.3826267601660715E12,349,6.97117280960083,6.029304504394531,0.0,6.97117280960083,6.029304504394531,0.0,0.3272329270839691,-1.6287436485290527,0.0,0.0,0.0,0.9117634048434246,0.9040293274336635
1.3826267601660715E12,375,4.977908611297607,7.443843841552734,0.0,4.977908611297607,7.443843841552734,0.0,-1.5237383842468262,0.900547206401825,0.0,0.0,0.0,0.5968913554795415,0.8542114073861222
1.3826267601660715E12,273,5.2245869636535645,7.214573383331299,0.0,5.2245869636535645,7.214573383331299,0.0,-1.8005475997924805,0.9617201685905457,0.0,0.0,0.0,0.16781518427766154,0.7984258822498632
1.3826267601660715E12,450,5.112240791320801,7.380107879638672,0.0,5.112240791320801,7.380107879638672,0.0,-1.5479422807693481,1.2444543838500977,0.0,0.0,0.0,0.44656558659712636,0.8205893572635
1.3826267601660715E12,84,5.816550254821777,0.010507666505873203,0.0,5.816550254821777,0.010507666505873203,0.0,0.49193015694618225,0.1909048855304718,0.0,0.0,0.0,0.9477161984756307,0.7105298083019691
1.3826267601660715E12,319,5.913171768188477,0.05791636183857918,0.0,5.913171768188477,0.05791636183857918,0.0,0.365317165851593,0.2258077710866928,0.0,0.0,0.0,0.21372657608144288,0.6715968414437306
1.3826267601660715E12,252,5.923591613769531,-6.984540959820151E-4,0.0,5.923591613769531,-6.984540959820151E-4,0.0,0.5858588814735413,0.3766535520553589,0.0,0.0,0.0,0.22999640500821192,0.7197637070666503
1.3826267601660715E12,438,5.097352981567383,9.820036888122559,0.0,5.097352981567383,9.820036888122559,0.0,-1.4803857803344727,-0.2653706967830658,0.0,0.0,0.0,0.3864986282560924,0.5411428426769338
1.3826267601661047E12,334,6.753061771392822,5.722463130950928,0.0,6.753061771392822,5.722463130950928,0.0,-0.2786535620689392,-1.5626440048217773,0.0,0.0,0.0,0.11760344972775846,0.8895918384527203
1.3826267601661047E12,164,6.917055606842041,5.779755115509033,0.0,6.917055606842041,5.779755115509033,0.0,-0.1857874095439911,-1.7530168294906616,0.0,0.0,0.0,0.7610480515110134,1.0962297258969511
1.3826267601661047E12,493,7.148462772369385,5.614520072937012,0.0,7.148462772369385,5.614520072937012,0.0,-0.44214847683906555,-1.8137834072113037,0.0,0.0,0.0,0.42216573218551406,0.8295802102300771
1.3826267601661047E12,50,6.985903739929199,5.662790775299072,0.0,6.985903739929199,5.662790775299072,0.0,-0.08857113122940063,-1.536759376525879,0.0,0.0,0.0,0.011252247666866149,1.0556942768845654
1.3826267601661047E12,349,7.010700702667236,5.865804195404053,0.0,7.010700702667236,5.865804195404053,0.0,-0.3552630543708801,-1.6296287775039673,0.0,0.0,0.0,0.05580437807405062,1.0010155578657853
1.3826267601661047E12,375,5.127399921417236,7.359640121459961,0.0,5.127399921417236,7.359640121459961,0.0,-1.5627164840698242,0.6959714889526367,0.0,0.0,0.0,0.671379192487659,0.759670804341329
1.3826267601661047E12,273,5.032549858093262,7.39039421081543,0.0,5.032549858093262,7.39039421081543,0.0,-1.8873063325881958,0.7689592242240906,0.0,0.0,0.0,0.3619910730904119,0.7532781182677718
